Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1390,50,RM,-0.4138382167276865,-0.45253062740968075,Pave,NA,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,-1.002148938279624,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,Gd,BrkTil,TA,Gd,No,ALQ,-0.15049334212481189,Unf,-0.28855396047015597,-0.4690108832006895,-0.7349567786806782,GasA,Ex,Y,SBrkr,-0.7595344689840363,0.004598862483035209,-0.12020053800860224,-0.566079549330333,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,2,-0.15425346199886034,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.2286897493255282,-0.6142281618491043,WD,Normal,131000
1391,20,RL,-0.0020571908039490037,-0.14194875016247707,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,0.9513056009570283,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.7749360907079241,Gd,TA,PConc,Gd,TA,Av,GLQ,2.0968302502852403,Unf,-0.28855396047015597,-1.000845176725702,1.065796382848327,GasA,Ex,Y,SBrkr,0.9373636357621135,-0.7948908644380686,-0.12020053800860224,0.018147778053558196,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2,0.3181399567536462,TA,TA,Y,0.9953460945377182,-0.16089515696033324,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.9905519422397558,-1.3671862779697965,WD,Normal,235000
1392,90,RL,-0.20794770376581775,-0.15757803172717505,Pave,NA,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,-0.14130456505669248,Gable,CompShg,Plywood,Plywood,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,2.3010536924359712,1.2002830113675818,GasA,TA,Y,SBrkr,1.089980995792636,-0.7948908644380686,-0.12020053800860224,0.13042599406544608,0,0,2,0,4,2,TA,8,Mod,0,NA,Detchd,Unf,3,1.4921077597920536,TA,TA,Y,-0.7519181992725847,1.5898889462780401,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.8588161340646475,0.8916880703922799,WD,Normal,124000
1393,85,RL,-0.0844133959886965,-0.2683856305127903,Pave,NA,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,-0.14130456505669248,Gable,CompShg,HdBoard,HdBoard,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,Av,ALQ,0.7133559216893934,Unf,-0.28855396047015597,-1.0687389163246397,-0.4409097434436635,GasA,TA,Y,SBrkr,-0.6793456865951176,-0.7948908644380686,-0.12020053800860224,-1.1712401034283049,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,RFn,1,-0.8651821714085731,TA,TA,Y,0.6442975606214929,1.469145215020221,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnWw,NA,-0.08765777630136361,2.100172788022398,-1.3671862779697965,WD,Normal,123000
1394,190,RM,-0.4138382167276865,0.028370343811795925,Pave,Pave,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,-2.194087301203683,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,TA,BrkTil,Fa,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,-0.1929096754983426,-1.3116536772462963,GasA,Ex,N,SBrkr,0.15099622136755625,0.788052978835521,-0.12020053800860224,0.7546167542671278,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,Unf,2,0.9308482523633329,Gd,TA,Y,-0.7519181992725847,-0.32691778743983413,3.1094328824728423,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.8588161340646475,0.13872995427158782,WD,Normal,163000
1395,120,RL,-0.7020849348743028,-0.6483975854800946,Pave,NA,Reg,Lvl,1,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1.1499619947777049,Hip,CompShg,VinylSd,VinylSd,BrkFace,-0.32410941176768543,Gd,TA,PConc,Gd,TA,Av,GLQ,1.3733016790702965,Unf,-0.28855396047015597,-0.636482107544736,0.6805719723440208,GasA,Ex,Y,SBrkr,0.8726952628678242,-0.7948908644380686,-0.12020053800860224,-0.029427737205716332,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,3,0.8185963508775888,TA,TA,Y,0.5326002998299667,-0.4023826194759709,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,1.3604255575006365,-1.3671862779697965,New,Partial,246578
1396,60,RL,0.7391486558587785,0.21522040867180717,Pave,NA,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,1.116852595807592,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.7804589324289071,Gd,TA,PConc,Gd,Gd,Gd,Unf,-0.9726849003236114,Unf,-0.28855396047015597,1.1921226123199877,0.08336016434326206,GasA,Ex,Y,SBrkr,-0.07663645122034188,2.295400372285625,-0.12020053800860224,1.839338502178587,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,0.7905333755061527,TA,TA,Y,0.3969679117259706,-0.11561625773865117,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.5985633645864088,-0.6142281618491043,WD,Normal,281213
1397,20,RL,2.0980260414071124,4.677079732286071,Pave,NA,IR1,Bnk,1,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,-0.7703831454888347,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,Av,BLQ,-0.19872858020580814,Rec,1.781874415440895,-1.147948279190067,-0.7076035661004908,GasA,TA,Y,SBrkr,1.3564146921171076,-0.7948908644380686,-0.12020053800860224,0.3264371169336571,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,Unf,2,0.4631319961727323,TA,TA,N,-0.7519181992725847,-0.7042419476205181,0.4588724001002478,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,1.644646186512972,WD,Normal,160000
1398,70,RM,-0.7844411400590502,-0.44050810312914385,Pave,NA,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,-1.6974463166519917,Gable,CompShg,MetalSd,MetalSd,None,-0.5726372892119187,TA,TA,BrkTil,TA,TA,Mn,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.8413382910588093,-0.2699521648174921,GasA,Ex,Y,SBrkr,-0.5784630248800264,0.5200292021886179,-0.12020053800860224,-0.004688469270893577,0,0,1,1,4,1,TA,8,Typ,0,NA,Detchd,Unf,1,-1.3703157280944216,Fa,Fa,N,-0.5604371807728254,-0.7042419476205181,2.0950208460092568,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,-0.6142281618491043,WD,Normal,137500
1399,50,RL,-0.4138382167276865,-0.3323053846043116,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,5,4,-0.7041643475486092,Gable,CompShg,VinylSd,Wd Sdng,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,Rec,-0.5780329523881876,BLQ,1.8934543877953829,0.24613650724145492,0.34321568385504253,GasA,Gd,Y,FuseA,-0.06887624647302718,0.9644446950903203,-0.12020053800860224,0.73939258938416,1,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,Unf,1,-1.0896859743800613,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,2.3895275662728785,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,GdPrv,NA,-0.08765777630136361,-0.4889425188037668,0.8916880703922799,WD,Normal,138000
1400,50,RL,-0.7844411400590502,-0.43539853030991565,Pave,NA,Reg,Lvl,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,-1.531899321801428,Gable,CompShg,WdShing,AsbShng,None,-0.5726372892119187,TA,TA,BrkTil,TA,TA,No,BLQ,-0.3938620433516566,Unf,-0.28855396047015597,0.32760899476018024,-0.18561309269524756,GasA,Ex,Y,SBrkr,-0.006794608494509503,0.2313882119534916,-0.12020053800860224,0.17609848871434963,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1,-1.2019378758658055,Fa,TA,Y,0.4209030390384405,-0.4627544851048804,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,1.3604255575006365,0.8916880703922799,WD,Normal,137450
1401,50,RM,-0.825619242651424,-0.45253062740968075,Pave,NA,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,-1.399461725920977,Gable,CompShg,WdShing,VinylSd,None,-0.5726372892119187,TA,TA,BrkTil,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.6670776927548691,-0.44546861220702805,GasA,TA,Y,SBrkr,-0.5500089408065392,-0.31840415039912995,-0.12020053800860224,-0.6802607859525919,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,RFn,1,-1.2393551763610535,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,1.4732844365638333,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.2508047117179945,0.13872995427158782,WD,Normal,120000
1402,60,RL,-0.331482011542939,-0.3107650286016829,Pave,NA,IR1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1.0837431968374793,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,TA,PConc,TA,TA,No,GLQ,0.6914308134707589,Unf,-0.28855396047015597,-1.1026857861241086,-0.4978956029857206,GasA,Ex,Y,SBrkr,-0.7724681435628941,0.8751034362080193,-0.12020053800860224,0.1475531795587849,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,-0.3506942895989125,TA,TA,Y,0.045919377809745386,0.4277305329215336,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.8588161340646475,0.13872995427158782,WD,Normal,193000
1403,20,RL,-0.2491258063581915,-0.3761875982282713,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.1499619947777049,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,Gd,TA,PConc,Gd,Gd,Av,Unf,-0.9726849003236114,Unf,-0.28855396047015597,1.6266425457531895,0.5210115656262608,GasA,Ex,Y,SBrkr,0.33982787021888083,-0.7948908644380686,-0.12020053800860224,-0.4214499829421384,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,0.8840766267442728,TA,TA,Y,0.5884489302257299,0.12587120477698652,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.2508047117179945,-1.3671862779697965,New,Partial,193879
1404,20,RL,-0.8667973452437977,0.47480674542906676,Pave,NA,IR1,Lvl,1,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,1.1830713937478174,Gable,CompShg,VinylSd,VinylSd,Stone,-0.1087185846493499,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.064157653187548,Unf,-0.28855396047015597,-0.025438451154296122,0.9746190075810355,GasA,Ex,Y,SBrkr,0.7795728059000476,-0.7948908644380686,-0.12020053800860224,-0.09793647917907165,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,Unf,3,1.3143755824396253,TA,TA,Y,0.5884489302257299,1.710632677535859,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.6206783269788753,-0.6142281618491043,WD,Normal,282922
1405,50,RL,-0.4138382167276865,-0.010702860099949054,Pave,Grvl,Reg,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,-1.8629933115025554,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,TA,PConc,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.23708400862826323,-0.8785611447266622,GasA,TA,Y,SBrkr,-1.2122130792440609,0.3963259206592781,-0.12020053800860224,-0.5736916317718169,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,3,2.165619168706518,TA,TA,Y,0.9714109672252483,-0.7042419476205181,2.258635690600158,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,-1.9684369798472896,-1.3671862779697965,WD,Family,105000
1406,120,RM,-1.0726878582056665,-0.6687356890546696,Pave,NA,IR1,HLS,1,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,1.0837431968374793,Hip,CompShg,CemntBd,Other,Stone,0.38833717023911674,Gd,TA,PConc,Ex,TA,Gd,GLQ,2.0376324580949268,Unf,-0.28855396047015597,-0.7835852100091012,1.2230773551844045,GasA,Ex,Y,SBrkr,1.2503585605704732,-0.7948908644380686,-0.12020053800860224,0.2484132719084469,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,0.042187365601191885,TA,TA,Y,0.2693138993927978,0.0956852719625318,-0.35920182285425656,-0.11629943710230334,2.5097835039240475,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.9684369798472896,0.13872995427158782,WD,Normal,275000
1407,85,RL,-0.0020571908039490037,-0.20757169519374108,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,0.024242429793871277,Gable,CompShg,HdBoard,Plywood,None,-0.5726372892119187,TA,TA,CBlock,Gd,TA,Av,GLQ,0.4656021988188219,Unf,-0.28855396047015597,-1.030265797218575,-0.6597354440851628,GasA,TA,Y,SBrkr,-1.0207946954769649,-0.7948908644380686,-0.12020053800860224,-1.4224388239972745,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,2,-0.36004861472272454,TA,TA,Y,-0.28917240456483323,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,-1.2286897493255282,0.8916880703922799,WD,Normal,133000
1408,20,RL,-0.4138382167276865,-0.17400881491057552,Pave,NA,IR1,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,0.454664616405337,Gable,CompShg,HdBoard,Plywood,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,ALQ,0.39763436334105445,Unf,-0.28855396047015597,-0.8130058305019742,-0.5115722092758144,GasA,Ex,Y,SBrkr,-0.8526569259518127,-0.7948908644380686,-0.12020053800860224,-1.2987424843231608,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,0,-2.2122049892375024,NA,NA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,-1.2286897493255282,0.8916880703922799,WD,Normal,112000
1409,70,RM,-0.4138382167276865,-0.2782040253418955,Pave,NA,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,-2.0285403063531193,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,TA,CBlock,Fa,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.12392777596336696,-0.9925328638107764,GasA,Gd,Y,SBrkr,-1.0906365382027972,0.6299876746591422,-0.12020053800860224,-0.29014156082654075,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,2,0.2573368434488681,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,2.742936348873553,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,1.644646186512972,WD,Normal,125500
1410,60,RL,-0.990331653020919,1.0045993153913935,Pave,NA,IR1,Lvl,1,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,0.4877740153754498,Gable,CompShg,Plywood,Plywood,BrkFace,0.10667224246898564,TA,Gd,CBlock,Gd,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.5063958423707163,-0.6073084533064703,GasA,Gd,Y,SBrkr,0.1897972451041298,1.1683260294627509,-0.12020053800860224,1.0990634847442755,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,0.3228171193155522,TA,TA,Y,2.152210581307097,0.24661493603480536,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,1.7302991727615173,0.13872995427158782,WD,Normal,215000
1411,60,RL,0.36854573252741474,0.1906744215990443,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,0.984414999927141,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,Gd,TA,PConc,Gd,TA,No,GLQ,0.48752730703745656,Unf,-0.28855396047015597,-0.6545871047711194,-0.2585549929090807,GasA,Ex,Y,SBrkr,-0.5655293503011686,1.2576672883450517,-0.12020053800860224,0.6175992703204173,1,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2,0.6969901242680326,TA,TA,Y,-0.7519181992725847,-0.025058459295287036,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,0.8916880703922799,WD,Normal,230000
1412,50,RL,0.4097238351197885,-0.09185489899357324,Pave,NA,Reg,Lvl,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,8,-0.7041643475486092,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,Gd,CBlock,TA,TA,No,BLQ,-0.7095836016999956,Unf,-0.28855396047015597,0.38192398643933045,-0.45914521849712175,GasA,Ex,Y,SBrkr,-0.13095788445154485,0.47879477501217127,-0.12020053800860224,0.2902797253366085,0,0,1,1,3,1,TA,6,Min2,0,NA,Attchd,Unf,1,-0.9446939349609752,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,0.9905519422397558,0.8916880703922799,WD,Normal,140000
1413,90,RL,-0.4138382167276865,-0.3323053846043116,Pave,NA,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,-0.737273746518722,Gable,CompShg,BrkFace,Stone,None,-0.5726372892119187,TA,TA,Slab,NA,NA,NA,NA,-0.9726849003236114,Unf,-0.28855396047015597,-1.2837357583879427,-2.4103410492171577,Wall,Fa,N,FuseF,-0.31720279838709786,-0.7948908644380686,-0.12020053800860224,-0.9048172179763676,0,0,2,0,2,2,TA,6,Typ,0,NA,Detchd,Unf,2,-0.24779671323698044,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,0.8916880703922799,WD,Normal,90000
1414,20,RL,0.7391486558587785,0.04780675806533061,Pave,NA,IR1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,1.116852595807592,Gable,CompShg,VinylSd,VinylSd,Stone,1.4487227806678458,Gd,TA,PConc,Gd,Gd,No,GLQ,1.1672056618151307,Unf,-0.28855396047015597,0.6806564406746566,1.7929359506049758,GasA,Ex,Y,SBrkr,1.7625320738932442,-0.7948908644380686,-0.12020053800860224,0.6252113527619012,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,0.6876357991442206,TA,TA,Y,0.5645138029132599,-0.04015142570251439,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.9905519422397558,0.8916880703922799,COD,Abnorml,257000
1415,50,RL,-0.2491258063581915,0.25409323717887655,Pave,Pave,Reg,Bnk,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,-1.5981181197416534,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,TA,BrkTil,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.6014470778092292,-0.5115722092758144,GasA,Gd,Y,SBrkr,-0.28357524448206745,1.0262963358549901,-0.12020053800860224,0.6328234352033851,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,Unf,2,-0.4816548413322807,TA,TA,N,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,3.675547728671575,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,0.13872995427158782,WD,Normal,207000
1416,120,RL,-0.7844411400590502,-0.6894745434385958,Pave,NA,Reg,Lvl,1,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1.1830713937478174,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.14533213451586638,Gd,TA,PConc,Gd,TA,No,ALQ,1.1935157916774923,Unf,-0.28855396047015597,-0.38301214637536835,0.7489550037944893,GasA,Ex,Y,SBrkr,1.0511799720560624,-0.7948908644380686,-0.12020053800860224,0.10188068490988136,0,1,2,0,1,1,Gd,7,Typ,1,TA,Attchd,RFn,3,0.8747223016204608,TA,TA,Y,0.38898953595514735,-0.4023826194759709,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,0.8916880703922799,WD,Normal,175900
1417,190,RM,-0.4138382167276865,0.08247170307421205,Pave,NA,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,6,-2.856275280605938,Gable,CompShg,VinylSd,AsbShng,None,-0.5726372892119187,TA,TA,PConc,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.4747120972245454,-0.6392205346500223,GasA,Gd,Y,SBrkr,0.21566459426184548,1.596705911795835,-0.12020053800860224,1.4739585449873587,0,0,2,0,4,2,TA,11,Typ,0,NA,Detchd,Unf,2,0.4070060454298603,TA,TA,N,-0.7519181992725847,-0.7042419476205181,1.5060074054820134,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.8588161340646475,1.644646186512972,WD,Normal,122500
1418,60,RL,-0.04323529339632275,0.6039486937425008,Pave,NA,IR1,Lvl,1,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,0.8850868030168028,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.464560008826627,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.739666051551755,Unf,-0.28855396047015597,-0.14538405777908617,0.5164526968628962,GasA,Ex,Y,SBrkr,0.38121562887122595,1.8166228567368836,-0.12020053800860224,1.7784418426467157,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,3,2.7876817894400165,TA,TA,Y,-0.7519181992725847,1.1974718196901288,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,0.8916880703922799,WD,Normal,340000
1419,20,RL,0.03912091178842474,-0.13152922911934506,Pave,NA,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,-0.2737421609371435,Gable,CompShg,HdBoard,HdBoard,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,BLQ,-0.9178721297770248,Rec,5.116875811369475,-0.724743969023355,0.19733188342737631,GasA,TA,Y,SBrkr,-0.048182367146854616,-0.7948908644380686,-0.12020053800860224,-0.7069030744977856,1,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,1,-0.6406783684370848,TA,TA,Y,-0.7519181992725847,0.6239390962154893,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.6206783269788753,0.13872995427158782,COD,Normal,124000
1420,20,RL,0.4097238351197885,0.5875179105591004,Pave,NA,IR1,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,-0.07508576711646697,Gable,CompShg,Plywood,Plywood,BrkFace,1.1504893277347654,Gd,Gd,CBlock,TA,TA,Av,Rec,1.4610021119448353,Unf,-0.28855396047015597,0.3773977371327346,1.7929359506049758,GasA,Gd,Y,SBrkr,1.7625320738932442,-0.7948908644380686,-0.12020053800860224,0.6252113527619012,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,0.31346279419174017,TA,TA,Y,-0.7519181992725847,0.3975446001070789,3.174878820309203,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,2.100172788022398,-1.3671862779697965,WD,Normal,223000
1421,60,RL,0.8215048610435259,0.1185392759158228,Pave,NA,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,-0.10819516608657972,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.7469562336009257,TA,TA,CBlock,TA,TA,No,ALQ,-0.0869105282907714,Unf,-0.28855396047015597,-0.5957458637853733,-0.7965015069861,GasA,Gd,Y,SBrkr,-1.175998790423259,0.826996604502165,-0.12020053800860224,-0.18928146847687874,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,1.4172731588015575,TA,TA,Y,-0.7519181992725847,1.8464693752009051,-0.35920182285425656,-0.11629943710230334,1.864129471756186,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,-1.3671862779697965,WD,Normal,179900
